LTER_site,local_site,year,date,block,plot,code,snow,N,temp,JGS_code,USDA_code,USDA_name,growth_habit,hits
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,38
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,ERISIM,ERSI3,Erigeron simplex,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,GENALG,GEAL2,Gentiana algida,forb,5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,8
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,LEWPYG,LEPY2,Lewisia pygmaea,forb,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,litter,2LTR,Litter,NA,5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,LUZSPI,LUSP4,Luzula spicata,graminoid,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,POAALP,POAL2,Poa alpina,graminoid,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,POTDIV,PODI2,Potentilla diversifolia,forb,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,SALPET,SAPE18,Salix petrophila,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,SELDEN,SEDES,Selaginella densa var. scopulorum,lycopod,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,40,XXW,X,X,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,41,PXX,P,X,X,ARTSCO,ARSC,Artemisia scopulorum,forb,5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,41,PXX,P,X,X,BISBIS,POBI6,Polygonum bistortoides,forb,5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,41,PXX,P,X,X,CALLEP,CALE4,Caltha leptosepala,forb,4
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,41,PXX,P,X,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,13
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,41,PXX,P,X,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,51
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,41,PXX,P,X,X,ERISIM,ERSI3,Erigeron simplex,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,41,PXX,P,X,X,GENALG,GEAL2,Gentiana algida,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,41,PXX,P,X,X,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,41,PXX,P,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,7
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,41,PXX,P,X,X,POAALP,POAL2,Poa alpina,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,41,PXX,P,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,42,PNW,P,N,W,ARTSCO,ARSC,Artemisia scopulorum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,42,PNW,P,N,W,BISBIS,POBI6,Polygonum bistortoides,forb,10
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,42,PNW,P,N,W,CALLEP,CALE4,Caltha leptosepala,forb,3
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,42,PNW,P,N,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,10
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,42,PNW,P,N,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,65
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,42,PNW,P,N,W,ERISIM,ERSI3,Erigeron simplex,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,42,PNW,P,N,W,GENALG,GEAL2,Gentiana algida,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,42,PNW,P,N,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,2
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,42,PNW,P,N,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,42,PNW,P,N,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,4
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,BISVIV,POVI3,Polygonum viviparum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,CALLEP,CALE4,Caltha leptosepala,forb,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,25
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,52
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,GENALG,GEAL2,Gentiana algida,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,2
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,PEDGRO,PEGR2,Pedicularis groenlandica,forb,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,POAALP,POAL2,Poa alpina,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,PRIANG,PRAN,Primula angustifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,43,PNX,P,N,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,4
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,ARTSCO,ARSC,Artemisia scopulorum,forb,7
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,bare,2BARE,Bare Ground,NA,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,BISBIS,POBI6,Polygonum bistortoides,forb,4
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,BISVIV,POVI3,Polygonum viviparum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,CALLEP,CALE4,Caltha leptosepala,forb,8
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,4
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,CHIJAM,CHJA,Chionophila jamesii,forb,2
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,44
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,DODPUL,DOPU,Dodecatheon pulchellum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,GENALG,GEAL2,Gentiana algida,forb,5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,7
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,JUNBIG,JUBI2,Juncus biglumis,graminoid,2
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,LEWPYG,LEPY2,Lewisia pygmaea,forb,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,litter,2LTR,Litter,NA,4
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,LUZSPI,LUSP4,Luzula spicata,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,PEDGRO,PEGR2,Pedicularis groenlandica,forb,2
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,POTDIV,PODI2,Potentilla diversifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,44,PXW,P,X,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,45,PXW,P,X,W,ARTSCO,ARSC,Artemisia scopulorum,forb,4
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,45,PXW,P,X,W,BISBIS,POBI6,Polygonum bistortoides,forb,3
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,45,PXW,P,X,W,CALLEP,CALE4,Caltha leptosepala,forb,8
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,45,PXW,P,X,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,8
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,45,PXW,P,X,W,CASOCC,CAOC4,Castilleja occidentalis,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,45,PXW,P,X,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,62
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,45,PXW,P,X,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,45,PXW,P,X,W,GENALG,GEAL2,Gentiana algida,forb,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,45,PXW,P,X,W,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,45,PXW,P,X,W,moss,2MOSS,Moss,nonvascular,2
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,45,PXW,P,X,W,PEDGRO,PEGR2,Pedicularis groenlandica,forb,2
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,45,PXW,P,X,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,45,PXW,P,X,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,ARTSCO,ARSC,Artemisia scopulorum,forb,8
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,bare,2BARE,Bare Ground,NA,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,BISBIS,POBI6,Polygonum bistortoides,forb,3
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,CALLEP,CALE4,Caltha leptosepala,forb,3
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,13
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,54
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,ERISIM,ERSI3,Erigeron simplex,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,GENALG,GEAL2,Gentiana algida,forb,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,LEWPYG,LEPY2,Lewisia pygmaea,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,litter,2LTR,Litter,NA,5
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,PEDGRO,PEGR2,Pedicularis groenlandica,forb,2
,,,,,,,,,,,,,,
NWT,itex,2018,7/23/2018,3,46,PXX,P,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,47,PNX,P,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,47,PNX,P,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,47,PNX,P,N,X,BISVIV,POVI3,Polygonum viviparum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,47,PNX,P,N,X,CALLEP,CALE4,Caltha leptosepala,forb,3
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,47,PNX,P,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,29
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,47,PNX,P,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,51
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,47,PNX,P,N,X,ERISIM,ERSI3,Erigeron simplex,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,47,PNX,P,N,X,GENALG,GEAL2,Gentiana algida,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,47,PNX,P,N,X,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,47,PNX,P,N,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,2
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,47,PNX,P,N,X,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,47,PNX,P,N,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,47,PNX,P,N,X,TRISPI,TRSP2,Trisetum spicatum,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,ARTSCO,ARSC,Artemisia scopulorum,forb,2
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,BISBIS,POBI6,Polygonum bistortoides,forb,5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,BISVIV,POVI3,Polygonum viviparum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,CALLEP,CALE4,Caltha leptosepala,forb,7
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,16
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,CHIJAM,CHJA,Chionophila jamesii,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,49
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,ERISIM,ERSI3,Erigeron simplex,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,GENALG,GEAL2,Gentiana algida,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,GENAMA,GEAM3,Gentianella amarella,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,2
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,litter,2LTR,Litter,NA,5
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,PEDGRO,PEGR2,Pedicularis groenlandica,forb,2
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,1
,,,,,,,,,,,,,,
NWT,itex,2018,7/24/2018,3,48,PNW,P,N,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,1
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,ARTSCO,ARSC,Artemisia scopulorum,forb,10
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,BISBIS,POBI6,Polygonum bistortoides,forb,8
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,CALLEP,CALE4,Caltha leptosepala,forb,1
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,27
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,CASOCC,CAOC4,Castilleja occidentalis,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,19
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,1
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,GENALG,GEAL2,Gentiana algida,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,15
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,LEWPYG,LEPY2,Lewisia pygmaea,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,litter,2LTR,Litter,NA,3
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,POTDIV,PODI2,Potentilla diversifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,STELON,STLOL7,Stellaria longipes ssp. longipes,forb,4
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,1,XXW,X,X,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,2
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,2,XNW,X,N,W,ARTSCO,ARSC,Artemisia scopulorum,forb,1
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,2,XNW,X,N,W,BISBIS,POBI6,Polygonum bistortoides,forb,3
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,2,XNW,X,N,W,CALLEP,CALE4,Caltha leptosepala,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,2,XNW,X,N,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,15
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,2,XNW,X,N,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,47
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,2,XNW,X,N,W,GENALG,GEAL2,Gentiana algida,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,2,XNW,X,N,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,8
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,2,XNW,X,N,W,litter,2LTR,Litter,NA,2
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,2,XNW,X,N,W,MERLAN,MELA3,Mertensia lanceolata,forb,7
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,2,XNW,X,N,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,2
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,2,XNW,X,N,W,STELON,STLOL7,Stellaria longipes ssp. longipes,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,2,XNW,X,N,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,3,XNW,X,N,W,ARTSCO,ARSC,Artemisia scopulorum,forb,1
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,3,XNW,X,N,W,BISBIS,POBI6,Polygonum bistortoides,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,3,XNW,X,N,W,CALLEP,CALE4,Caltha leptosepala,forb,1
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,3,XNW,X,N,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,13
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,3,XNW,X,N,W,CASOCC,CAOC4,Castilleja occidentalis,forb,1
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,3,XNW,X,N,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,35
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,3,XNW,X,N,W,GENALG,GEAL2,Gentiana algida,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,3,XNW,X,N,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,20
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,3,XNW,X,N,W,litter,2LTR,Litter,NA,2
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,3,XNW,X,N,W,MERLAN,MELA3,Mertensia lanceolata,forb,10
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,3,XNW,X,N,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,1
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,3,XNW,X,N,W,STELON,STLOL7,Stellaria longipes ssp. longipes,forb,1
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,3,XNW,X,N,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,ARTSCO,ARSC,Artemisia scopulorum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,BISBIS,POBI6,Polygonum bistortoides,forb,5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,1
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,CASOCC,CAOC4,Castilleja occidentalis,forb,1
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,44
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,GENALG,GEAL2,Gentiana algida,forb,1
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,25
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,litter,2LTR,Litter,NA,2
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,LLOSER,LLSE,Lloydia serotina,forb,2
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,MERLAN,MELA3,Mertensia lanceolata,forb,5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,POTDIV,PODI2,Potentilla diversifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,STELON,STLOL7,Stellaria longipes ssp. longipes,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/12/2019,1,4,XXX,X,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,4
,,,,,,,,,,,,,,
NWT,itex,2019,8/15/2019,1,5,XNX,X,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,5
,,,,,,,,,,,,,,
NWT,itex,2019,8/15/2019,1,5,XNX,X,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/15/2019,1,5,XNX,X,N,X,CALLEP,CALE4,Caltha leptosepala,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2019,8/15/2019,1,5,XNX,X,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,16
,,,,,,,,,,,,,,
NWT,itex,2019,8/15/2019,1,5,XNX,X,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,54
,,,,,,,,,,,,,,
NWT,itex,2019,8/15/2019,1,5,XNX,X,N,X,GENALG,GEAL2,Gentiana algida,forb,1
,,,,,,,,,,,,,,
